links,assigned,demilestoned,reopened,referenced,subscribed,mentioned,marked_as_duplicate,cross-referenced,connected,pinned,committed,review_requested,review_dismissed
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/391,0,0,0,0,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/395,0,0,0,1,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/399,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/402,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/407,0,0,0,0,5,5,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/416,0,0,0,0,8,8,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/424,0,0,0,1,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/430,0,0,0,0,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/437,0,0,0,0,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/444,0,0,0,0,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/445,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/447,0,0,0,0,6,6,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/453,0,0,0,0,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/454,0,0,0,0,3,3,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/463,0,0,0,0,5,5,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/466,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/470,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/471,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/474,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/DNSCrypt/dnscrypt-proxy/issues/476,0,0,0,0,0,0,0,0,0,0,0,0,0
